
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
190	Henry Clement-Jones		Exeter Will sell team name rights 4 Euros	78	76	77	—	78	309	77.25	0.83
191=	Scott Lockie		Exeter Neither Average Nor Intelligent	75	76	78	78	—	307	76.75	1.30
191=	Rohan Campion		UCL B	77	77	80	73	—	307	76.75	2.49
193	Cordelia Thompson		Exeter Neither Average Nor Intelligent	75	76	77	77	—	305	76.25	0.83
194=	Eve Pigat	Novice	McGill Hide your wifey	81	75	74	—	74	304	76.00	2.92
194=	Manav Dhaliwal		UCL B	77	76	78	73	—	304	76.00	1.87
196	Clarissa Dias	ESL	Trincoll CS	78	78	74	—	73	303	75.75	2.28
197	Redacted		Redacted	72	78	74	74	—	298	74.50	2.18
198	Obrad Kostić	ESL	Belgrade TBA	78	70	74	73	—	295	73.75	2.86
199	Dela	ESL	KNUST Dela and Jeff	74	71	77	—	72	294	73.50	2.29
200	Jeff	ESL	KNUST Dela and Jeff	73	71	77	—	72	293	73.25	2.28
201	Yuval Homsky	ESL	Haifa T&amp;Y	72	71	75	72	—	290	72.50	1.50
202	Tal Adler	ESL	Haifa T&amp;Y	71	71	75	71	—	288	72.00	1.73
203	Annie Schwartz	ESL	Tel Aviv A	—	82	78	80	—	240	80.00	1.63
204	Amy Kennedy	Novice	TCD Hist got lost looking for MUN	77	77	—	—	78	232	77.33	0.47
205	Oisín Browne		TCD Phil A Brown(e) person can’t swim	76	75	80	—	—	231	77.00	2.16
206	Altynay Zamanbekova	ESL	NU S	73	77	—	—	79	229	76.33	2.49
207	Ella Eskola	Novice	TCD Hist got lost looking for MUN	74	77	—	—	77	228	76.00	1.41
208	Redacted		Redacted	—	77	72	73	—	222	74.00	2.16
209	Kitty Beattie	Novice	TCD Phil (E)ven our coach forgets we exist	78	76	—	—	—	154	77.00	1.00
210	Speaker 2		Swing 1	—	—	79	—	74	153	76.50	2.50
211	Francis Revilla	ESL	is wingstop really that good?	77	75	—	—	—	152	76.00	1.00
212	Oisín Ward		TCD Phil (E)ven our coach forgets we exist	76	75	—	—	—	151	75.50	0.50
213	Danielle Andrea	ESL	is wingstop really that good?	76	74	—	—	—	150	75.00	1.00
214	Speaker 1		Swing 3	—	—	74	—	72	146	73.00	1.00
215	Speaker 1		Swing 4	—	—	73	—	70	143	71.50	1.50
216	Speaker 1		Swing 2	—	—	80	—	—	80	80.00	0.00
217=	Speaker 1		Swing 1	—	—	79	—	—	79	79.00	0.00
217=	Speaker 2		Swing 2	—	—	79	—	—	79	79.00	0.00
219	Facundo Zapatel Reategui	ESL, Novice	SNDE A	—	77	—	—	—	77	77.00	0.00
220	Speaker 1		Swing 5	—	—	—	—	76	76	76.00	0.00
221	Leandro Guevara *	ESL, Schools	SNDE A	75	—	—	—	—	75	75.00	0.00
222	Speaker 2		Swing 3	—	—	73	—	—	73	73.00	0.00
223	Speaker 2		Swing 4	—	—	72	—	—	72	72.00	0.00
224=	Speaker 2		Swing 5	—	—	—	—	—	—	—	—
224=	Anders Cairns Woodruff		Population ethics debate when?	—	—	—	—	—	—	—	—
224=	Crystal Zhang		Population ethics debate when?	—	—	—	—	—	—	—	—
224=	Asif Mehedi Adi		me, myself, and i	—	—	—	—	—	—	—	—
224=	Navreet Sidhu		Carleton 1	—	—	—	—	—	—	—	—
224=	Kyla Silva	Novice	Carleton 1	—	—	—	—	—	—	—	—


team	result	side	ballot	adjudicators
Haifa T&amp;Y	4th	Closing Opposition	View Ballot	Kayla PowersⒸ , Assaph Hanany , Josiah ButlerⓉ
come to LUMS Pre ABP + Chanidu	1st	Opening Government	View Ballot	Kayla PowersⒸ , Assaph Hanany , Josiah ButlerⓉ
TCD Phil A Brown(e) person can’t swim	2nd	Closing Government	View Ballot	Kayla PowersⒸ , Assaph Hanany , Josiah ButlerⓉ
TCD Hist got lost looking for MUN	3rd	Opening Opposition	View Ballot	Kayla PowersⒸ , Assaph Hanany , Josiah ButlerⓉ
HWS A	1st	Closing Opposition	View Ballot	Ayushi NasaⒸ , Yashovardhan Balakrishnan
EUDU (the pu)f(fle and the) b(eanstalk)	2nd	Closing Government	View Ballot	Ayushi NasaⒸ , Yashovardhan Balakrishnan
Blanchard&#x27;s Angels	4th	Opening Government	View Ballot	Ayushi NasaⒸ , Yashovardhan Balakrishnan
Kawczak &amp; Hupert	3rd	Opening Opposition	View Ballot	Ayushi NasaⒸ , Yashovardhan Balakrishnan
GUU C	3rd	Opening Opposition	View Ballot	Tejas SubramaniamⒸ , Krish Singh
Athens A	1st	Closing Opposition	View Ballot	Tejas SubramaniamⒸ , Krish Singh
KNUST Dela and Jeff	4th	Closing Government	View Ballot	Tejas SubramaniamⒸ , Krish Singh
-10000 aura	2nd	Opening Government	View Ballot	Tejas SubramaniamⒸ , Krish Singh
EUDU ABCDEFGHIJ(K)L(M)NOPQRSTUVWXYZ	2nd	Closing Opposition	View Ballot	Fiachra NolanⒸ , Ayafa Tonye , Nikita TarasovⓉ
Sciences Po Schleswig Holstein is Danish	3rd	Opening Government	View Ballot	Fiachra NolanⒸ , Ayafa Tonye , Nikita TarasovⓉ
GUU E	1st	Opening Opposition	View Ballot	Fiachra NolanⒸ , Ayafa Tonye , Nikita TarasovⓉ
KNUST 99% Steeze	4th	Closing Government	View Ballot	Fiachra NolanⒸ , Ayafa Tonye , Nikita TarasovⓉ
SNDE A	3rd	Opening Government	View Ballot	Theo DorfnerⒸ , Zoe Wang
GUU B	4th	Closing Government	View Ballot	Theo DorfnerⒸ , Zoe Wang
CDS Girl Math Economists	2nd	Opening Opposition	View Ballot	Theo DorfnerⒸ , Zoe Wang
Princeton Confronting our inner Goofy	1st	Closing Opposition	View Ballot	Theo DorfnerⒸ , Zoe Wang
there are 2 wolves inside you. bot	4th	Closing Opposition	View Ballot	Alek SelvelievⒸ , Nkosilathi Elvis Nkala
QDU rayray &amp; jayjay	2nd	Opening Government	View Ballot	Alek SelvelievⒸ , Nkosilathi Elvis Nkala
NTUA Athens Tech(nically correct)	3rd	Closing Government	View Ballot	Alek SelvelievⒸ , Nkosilathi Elvis Nkala
Oxford D&amp;H	1st	Opening Opposition	View Ballot	Alek SelvelievⒸ , Nkosilathi Elvis Nkala
Belgrade TBA	2nd	Closing Government	View Ballot	Anna ShrederⒸ , Dominik Jasiolek
Stanford TC	3rd	Opening Government	View Ballot	Anna ShrederⒸ , Dominik Jasiolek
Redacted	4th	Closing Opposition	View Ballot	Anna ShrederⒸ , Dominik Jasiolek
Tel Aviv A	1st	Opening Opposition	View Ballot	Anna ShrederⒸ , Dominik Jasiolek
Warwick YZ	3rd	Closing Government	View Ballot	Aymaan SheikhⒸ , Joyce Delali Kpeglo
Bhabi Fire Fire	2nd	Closing Opposition	View Ballot	Aymaan SheikhⒸ , Joyce Delali Kpeglo
Princeton FJ	1st	Opening Government	View Ballot	Aymaan SheikhⒸ , Joyce Delali Kpeglo
Aniket &amp; Rishabh	4th	Opening Opposition	View Ballot	Aymaan SheikhⒸ , Joyce Delali Kpeglo
Tartu B	2nd	Closing Government	View Ballot	Himan NayakⒸ , Lucy Hindmarsh
Berlin Karlinikov	4th	Closing Opposition	View Ballot	Himan NayakⒸ , Lucy Hindmarsh
LSE MD	1st	Opening Opposition	View Ballot	Himan NayakⒸ , Lucy Hindmarsh
Sciences Po I’m looking for a woman in finance	3rd	Opening Government	View Ballot	Himan NayakⒸ , Lucy Hindmarsh
TCD Hist HS	2nd	Closing Government	View Ballot	Paula BreyerⒸ , Guyberli van Thuijl
Peace is a lie there is only Debat	3rd	Closing Opposition	View Ballot	Paula BreyerⒸ , Guyberli van Thuijl
Utrecht UU LIberation Front	4th	Opening Government	View Ballot	Paula BreyerⒸ , Guyberli van Thuijl
NSDV Trivium B	1st	Opening Opposition	View Ballot	Paula BreyerⒸ , Guyberli van Thuijl
ASDV Bonaparte Balkan Girls	2nd	Closing Opposition	View Ballot	Prince-Daniel TeyeⒸ , Thang Tran
Athens B	4th	Opening Opposition	View Ballot	Prince-Daniel TeyeⒸ , Thang Tran
HUJI A&amp;A	1st	Opening Government	View Ballot	Prince-Daniel TeyeⒸ , Thang Tran
Imperial B	3rd	Closing Government	View Ballot	Prince-Daniel TeyeⒸ , Thang Tran
Exeter Will sell team name rights 4 Euros	1st	Closing Opposition	View Ballot	Brian KamⒸ , Eoin Connolly , Natasha CameronⓉ
me, myself, and i	2nd	Opening Government	View Ballot	Brian KamⒸ , Eoin Connolly , Natasha CameronⓉ
Henrietta Vanni	3rd	Opening Opposition	View Ballot	Brian KamⒸ , Eoin Connolly , Natasha CameronⓉ
can&#x27;t live without the tea	4th	Closing Government	View Ballot	Brian KamⒸ , Eoin Connolly , Natasha CameronⓉ
ICU A	4th	Opening Government	View Ballot	Marina KojićⒸ , Chisato Kuwayama
ETH Zurich ETHereum	2nd	Closing Opposition	View Ballot	Marina KojićⒸ , Chisato Kuwayama
TCD Hist protestant work ethic meets cathol	1st	Closing Government	View Ballot	Marina KojićⒸ , Chisato Kuwayama
Harvard the panda elephants return	3rd	Opening Opposition	View Ballot	Marina KojićⒸ , Chisato Kuwayama
Redacted B	1st	Opening Opposition	View Ballot	Ziyad AnwerⒸ , Kojo O. Acheampong
Belgrade C	2nd	Closing Opposition	View Ballot	Ziyad AnwerⒸ , Kojo O. Acheampong
CUDC Team Tractor	4th	Closing Government	View Ballot	Ziyad AnwerⒸ , Kojo O. Acheampong
UCL A	3rd	Opening Government	View Ballot	Ziyad AnwerⒸ , Kojo O. Acheampong
Feelin Whitney on Our Pre-Euros Run	1st	Closing Government	View Ballot	Klaudia MaciejewskaⒸ , Boris PahomovⓉ
McGill Hide your wifey	2nd	Opening Opposition	View Ballot	Klaudia MaciejewskaⒸ , Boris PahomovⓉ
TCD Phil (E)ven our coach forgets we exist	3rd	Opening Government	View Ballot	Klaudia MaciejewskaⒸ , Boris PahomovⓉ
MHG Pärnu A (Taylor&#x27;s Version)	4th	Closing Opposition	View Ballot	Klaudia MaciejewskaⒸ , Boris PahomovⓉ
Salva Veritate	4th	Opening Opposition	View Ballot	Rushdoon AhmedⒸ , Thang Nguyen
EUDU Debating&#x27;s coming Rome	2nd	Closing Opposition	View Ballot	Rushdoon AhmedⒸ , Thang Nguyen
One and a half engineering	3rd	Opening Government	View Ballot	Rushdoon AhmedⒸ , Thang Nguyen
Oxford B	1st	Closing Government	View Ballot	Rushdoon AhmedⒸ , Thang Nguyen
Oxford AP	2nd	Opening Government	View Ballot	Adel Mostaque AhmedⒸ , Ellie Middleton
Tokyo DJ	1st	Opening Opposition	View Ballot	Adel Mostaque AhmedⒸ , Ellie Middleton
Coimbra PRC - People&#x27;s Republic of Coimbra	3rd	Closing Opposition	View Ballot	Adel Mostaque AhmedⒸ , Ellie Middleton
Yale DM	4th	Closing Government	View Ballot	Adel Mostaque AhmedⒸ , Ellie Middleton
TCD Hist Law/pol on tour	2nd	Closing Opposition	View Ballot	Daniela WilliamsⒸ , Nico Kerr
CIS A	1st	Closing Government	View Ballot	Daniela WilliamsⒸ , Nico Kerr
KNUST Heaven’s Obsession 🌩️	4th	Opening Opposition	View Ballot	Daniela WilliamsⒸ , Nico Kerr
Stop saying delta im bad at maths	3rd	Opening Government	View Ballot	Daniela WilliamsⒸ , Nico Kerr
UFD cain isn&#x27;t able	4th	Closing Government	View Ballot	Ana ComanⒸ , Stefan Josipovic
Imperial A	3rd	Closing Opposition	View Ballot	Ana ComanⒸ , Stefan Josipovic
Cardiff mamy Wiedeń w domu	2nd	Opening Opposition	View Ballot	Ana ComanⒸ , Stefan Josipovic
UPenn Hot Butter Cuttlefish	1st	Opening Government	View Ballot	Ana ComanⒸ , Stefan Josipovic
Exeter Neither Average Nor Intelligent	3rd	Opening Government	View Ballot	NarayanⒸ , Theo Simion , Ilja FreibergⓉ
Zagreb B	1st	Closing Opposition	View Ballot	NarayanⒸ , Theo Simion , Ilja FreibergⓉ
Friendly Scorpions	4th	Opening Opposition	View Ballot	NarayanⒸ , Theo Simion , Ilja FreibergⓉ
UCL B	2nd	Closing Government	View Ballot	NarayanⒸ , Theo Simion , Ilja FreibergⓉ
UCD L&amp;H (C)rying over spilt milk	3rd	Opening Government	View Ballot	Erasmus SegbefiaⒸ , Owen Goodacre , Shivani Mishra
DK Wien ✨girl dinner✨ (Aperol and Truffle	4th	Closing Government	View Ballot	Erasmus SegbefiaⒸ , Owen Goodacre , Shivani Mishra
TCD Phil Every DART is a Train but not ever	2nd	Closing Opposition	View Ballot	Erasmus SegbefiaⒸ , Owen Goodacre , Shivani Mishra
Princeton Brexit	1st	Opening Opposition	View Ballot	Erasmus SegbefiaⒸ , Owen Goodacre , Shivani Mishra
Cornell A	4th	Closing Opposition	View Ballot	Ryosei KobayashiⒸ , Benjamin Francis , Rina HendrieⓉ
NU S	3rd	Closing Government	View Ballot	Ryosei KobayashiⒸ , Benjamin Francis , Rina HendrieⓉ
St Andrews (D)esignated cheer squad	2nd	Opening Government	View Ballot	Ryosei KobayashiⒸ , Benjamin Francis , Rina HendrieⓉ
LSE Definitely going to EUDC trust us	1st	Opening Opposition	View Ballot	Ryosei KobayashiⒸ , Benjamin Francis , Rina HendrieⓉ
Manchester A	1st	Opening Government	View Ballot	Velina AndonovaⒸ , Ayman Memon
Aberystwyth A	2nd	Closing Government	View Ballot	Velina AndonovaⒸ , Ayman Memon
Abhinav Bathula from Wish and Matt	3rd	Closing Opposition	View Ballot	Velina AndonovaⒸ , Ayman Memon
SL Entitled Brats	4th	Opening Opposition	View Ballot	Velina AndonovaⒸ , Ayman Memon
Balkan Syndrome	2nd	Opening Government	View Ballot	Saleem SalisuⒸ , Adya Mishra
TalTech A	4th	Opening Opposition	View Ballot	Saleem SalisuⒸ , Adya Mishra
ram ram	3rd	Closing Opposition	View Ballot	Saleem SalisuⒸ , Adya Mishra
UCD L&amp;H A	1st	Closing Government	View Ballot	Saleem SalisuⒸ , Adya Mishra
#2024gradparty	3rd	Opening Opposition	View Ballot	Tengku OmarⒸ , Esther Olamide Olayinka
is wingstop really that good?	4th	Opening Government	View Ballot	Tengku OmarⒸ , Esther Olamide Olayinka
LSE B	1st	Closing Government	View Ballot	Tengku OmarⒸ , Esther Olamide Olayinka
Cambridge x Bates	2nd	Closing Opposition	View Ballot	Tengku OmarⒸ , Esther Olamide Olayinka
The Rebel Alliance	4th	Closing Opposition	View Ballot	Eric KazadiⒸ , Emmanuel Boakye
UCLA Fact checked by Americans	1st	Opening Opposition	View Ballot	Eric KazadiⒸ , Emmanuel Boakye
Trincoll CS	2nd	Closing Government	View Ballot	Eric KazadiⒸ , Emmanuel Boakye
THSDC A	3rd	Opening Government	View Ballot	Eric KazadiⒸ , Emmanuel Boakye
HUJI H&amp;Y	1st	Opening Opposition	View Ballot	Shudipto R. AhmedⒸ , Ryna
Berlin Utilitarian Impacts disguised as D	3rd	Closing Government	View Ballot	Shudipto R. AhmedⒸ , Ryna
Sciences Po https://open.spotify.com/playlist/	2nd	Closing Opposition	View Ballot	Shudipto R. AhmedⒸ , Ryna
Hart House A	4th	Opening Government	View Ballot	Shudipto R. AhmedⒸ , Ryna


team	result	side	ballot	adjudicators
UCD L&amp;H (C)rying over spilt milk	4th	Closing Government	View Ballot	NarayanⒸ , Esther Olamide Olayinka
SNDE A	3rd	Closing Opposition	View Ballot	NarayanⒸ , Esther Olamide Olayinka
Abhinav Bathula from Wish and Matt	2nd	Opening Government	View Ballot	NarayanⒸ , Esther Olamide Olayinka
Stanford TC	1st	Opening Opposition	View Ballot	NarayanⒸ , Esther Olamide Olayinka
ram ram	4th	Closing Government	View Ballot	Eric KazadiⒸ , Chisato Kuwayama
TCD Phil (E)ven our coach forgets we exist	3rd	Opening Opposition	View Ballot	Eric KazadiⒸ , Chisato Kuwayama
Sciences Po Schleswig Holstein is Danish	2nd	Closing Opposition	View Ballot	Eric KazadiⒸ , Chisato Kuwayama
Yale DM	1st	Opening Government	View Ballot	Eric KazadiⒸ , Chisato Kuwayama
The Rebel Alliance	4th	Closing Government	View Ballot	Rushdoon AhmedⒸ , Adya Mishra
Athens B	3rd	Closing Opposition	View Ballot	Rushdoon AhmedⒸ , Adya Mishra
TalTech A	2nd	Opening Government	View Ballot	Rushdoon AhmedⒸ , Adya Mishra
Hart House A	1st	Opening Opposition	View Ballot	Rushdoon AhmedⒸ , Adya Mishra
Aberystwyth A	2nd	Opening Government	View Ballot	Omesh Dhar DwivediⒸ , Erasmus Segbefia , Nina McCartney
Tokyo DJ	4th	Closing Government	View Ballot	Omesh Dhar DwivediⒸ , Erasmus Segbefia , Nina McCartney
TCD Hist protestant work ethic meets cathol	3rd	Closing Opposition	View Ballot	Omesh Dhar DwivediⒸ , Erasmus Segbefia , Nina McCartney
Princeton FJ	1st	Opening Opposition	View Ballot	Omesh Dhar DwivediⒸ , Erasmus Segbefia , Nina McCartney
Warwick YZ	1st	Closing Opposition	View Ballot	Daniela WilliamsⒸ , Yashovardhan Balakrishnan
Berlin Utilitarian Impacts disguised as D	4th	Opening Government	View Ballot	Daniela WilliamsⒸ , Yashovardhan Balakrishnan
UCL A	3rd	Closing Government	View Ballot	Daniela WilliamsⒸ , Yashovardhan Balakrishnan
MHG Pärnu A (Taylor&#x27;s Version)	2nd	Opening Opposition	View Ballot	Daniela WilliamsⒸ , Yashovardhan Balakrishnan
UCLA Fact checked by Americans	4th	Closing Opposition	View Ballot	Aymaan SheikhⒸ , Theo Simion , Boris PahomovⓉ
Princeton Confronting our inner Goofy	1st	Opening Opposition	View Ballot	Aymaan SheikhⒸ , Theo Simion , Boris PahomovⓉ
GUU E	2nd	Closing Government	View Ballot	Aymaan SheikhⒸ , Theo Simion , Boris PahomovⓉ
Princeton Brexit	3rd	Opening Government	View Ballot	Aymaan SheikhⒸ , Theo Simion , Boris PahomovⓉ
ASDV Bonaparte Balkan Girls	2nd	Opening Government	View Ballot	Saleem SalisuⒸ , Paula Breyer
Balkan Syndrome	3rd	Opening Opposition	View Ballot	Saleem SalisuⒸ , Paula Breyer
Tartu B	4th	Closing Opposition	View Ballot	Saleem SalisuⒸ , Paula Breyer
QDU rayray &amp; jayjay	1st	Closing Government	View Ballot	Saleem SalisuⒸ , Paula Breyer
Bhabi Fire Fire	1st	Opening Opposition	View Ballot	Brian KamⒸ , Nikita TarasovⓉ
Oxford AP	3rd	Closing Government	View Ballot	Brian KamⒸ , Nikita TarasovⓉ
TCD Phil A Brown(e) person can’t swim	4th	Opening Government	View Ballot	Brian KamⒸ , Nikita TarasovⓉ
Cardiff mamy Wiedeń w domu	2nd	Closing Opposition	View Ballot	Brian KamⒸ , Nikita TarasovⓉ
me, myself, and i	4th	Closing Opposition	View Ballot	Tengku OmarⒸ , Ayman Memon , Zoe Wang
ETH Zurich ETHereum	2nd	Opening Government	View Ballot	Tengku OmarⒸ , Ayman Memon , Zoe Wang
St Andrews (D)esignated cheer squad	3rd	Opening Opposition	View Ballot	Tengku OmarⒸ , Ayman Memon , Zoe Wang
EUDU ABCDEFGHIJ(K)L(M)NOPQRSTUVWXYZ	1st	Closing Government	View Ballot	Tengku OmarⒸ , Ayman Memon , Zoe Wang
Cornell A	1st	Closing Government	View Ballot	Ryosei KobayashiⒸ , Assaph Hanany
Haifa T&amp;Y	4th	Opening Opposition	View Ballot	Ryosei KobayashiⒸ , Assaph Hanany
ICU A	3rd	Closing Opposition	View Ballot	Ryosei KobayashiⒸ , Assaph Hanany
KNUST 99% Steeze	2nd	Opening Government	View Ballot	Ryosei KobayashiⒸ , Assaph Hanany
HUJI A&amp;A	1st	Opening Opposition	View Ballot	Alek SelvelievⒸ , Eoin Connolly , Natasha CameronⓉ
NSDV Trivium B	3rd	Closing Government	View Ballot	Alek SelvelievⒸ , Eoin Connolly , Natasha CameronⓉ
LSE B	2nd	Opening Government	View Ballot	Alek SelvelievⒸ , Eoin Connolly , Natasha CameronⓉ
UPenn Hot Butter Cuttlefish	4th	Closing Opposition	View Ballot	Alek SelvelievⒸ , Eoin Connolly , Natasha CameronⓉ
LSE MD	4th	Closing Opposition	View Ballot	Tejas SubramaniamⒸ , Nkosilathi Elvis Nkala , Rina HendrieⓉ
Oxford B	2nd	Opening Opposition	View Ballot	Tejas SubramaniamⒸ , Nkosilathi Elvis Nkala , Rina HendrieⓉ
Athens A	3rd	Opening Government	View Ballot	Tejas SubramaniamⒸ , Nkosilathi Elvis Nkala , Rina HendrieⓉ
Tel Aviv A	1st	Closing Government	View Ballot	Tejas SubramaniamⒸ , Nkosilathi Elvis Nkala , Rina HendrieⓉ
DK Wien ✨girl dinner✨ (Aperol and Truffle	1st	Opening Government	View Ballot	Krish SinghⒸ , Harsh Battulwar
is wingstop really that good?	4th	Opening Opposition	View Ballot	Krish SinghⒸ , Harsh Battulwar
Utrecht UU LIberation Front	3rd	Closing Opposition	View Ballot	Krish SinghⒸ , Harsh Battulwar
Aniket &amp; Rishabh	2nd	Closing Government	View Ballot	Krish SinghⒸ , Harsh Battulwar
come to LUMS Pre ABP + Chanidu	4th	Closing Opposition	View Ballot	Marina KojićⒸ , Thang Tran , Addo DesmondⓉ
Zagreb B	1st	Opening Opposition	View Ballot	Marina KojićⒸ , Thang Tran , Addo DesmondⓉ
UCD L&amp;H A	2nd	Opening Government	View Ballot	Marina KojićⒸ , Thang Tran , Addo DesmondⓉ
Oxford D&amp;H	3rd	Closing Government	View Ballot	Marina KojićⒸ , Thang Tran , Addo DesmondⓉ
Redacted B	3rd	Closing Government	View Ballot	Davida PaulⒸ , Benjamin Francis , Josiah ButlerⓉ
HUJI H&amp;Y	1st	Opening Government	View Ballot	Davida PaulⒸ , Benjamin Francis , Josiah ButlerⓉ
Feelin Whitney on Our Pre-Euros Run	2nd	Closing Opposition	View Ballot	Davida PaulⒸ , Benjamin Francis , Josiah ButlerⓉ
CIS A	4th	Opening Opposition	View Ballot	Davida PaulⒸ , Benjamin Francis , Josiah ButlerⓉ
Kawczak &amp; Hupert	1st	Opening Government	View Ballot	Ziyad AnwerⒸ , Himan Nayak , Nusaibah Hossain
Imperial B	2nd	Closing Opposition	View Ballot	Ziyad AnwerⒸ , Himan Nayak , Nusaibah Hossain
Sciences Po I’m looking for a woman in finance	4th	Closing Government	View Ballot	Ziyad AnwerⒸ , Himan Nayak , Nusaibah Hossain
Coimbra PRC - People&#x27;s Republic of Coimbra	3rd	Opening Opposition	View Ballot	Ziyad AnwerⒸ , Himan Nayak , Nusaibah Hossain
GUU C	3rd	Closing Opposition	View Ballot	Velina AndonovaⒸ , Emmanuel Boakye , Nico Kerr
Exeter Neither Average Nor Intelligent	4th	Closing Government	View Ballot	Velina AndonovaⒸ , Emmanuel Boakye , Nico Kerr
TCD Hist got lost looking for MUN	2nd	Opening Government	View Ballot	Velina AndonovaⒸ , Emmanuel Boakye , Nico Kerr
NTUA Athens Tech(nically correct)	1st	Opening Opposition	View Ballot	Velina AndonovaⒸ , Emmanuel Boakye , Nico Kerr
there are 2 wolves inside you. bot	3rd	Closing Government	View Ballot	Kayla PowersⒸ , Ayafa Tonye
UFD cain isn&#x27;t able	1st	Opening Opposition	View Ballot	Kayla PowersⒸ , Ayafa Tonye
Redacted	2nd	Opening Government	View Ballot	Kayla PowersⒸ , Ayafa Tonye
KNUST Dela and Jeff	4th	Closing Opposition	View Ballot	Kayla PowersⒸ , Ayafa Tonye
Belgrade C	4th	Opening Opposition	View Ballot	Ayushi NasaⒸ , Ana Coman , Kelvin Kwabena Asamoah Damptey
Sciences Po https://open.spotify.com/playlist/	2nd	Closing Government	View Ballot	Ayushi NasaⒸ , Ana Coman , Kelvin Kwabena Asamoah Damptey
UCL B	3rd	Closing Opposition	View Ballot	Ayushi NasaⒸ , Ana Coman , Kelvin Kwabena Asamoah Damptey
Harvard the panda elephants return	1st	Opening Government	View Ballot	Ayushi NasaⒸ , Ana Coman , Kelvin Kwabena Asamoah Damptey
HWS A	4th	Opening Government	View Ballot	Shudipto R. AhmedⒸ , Shivani Mishra , Nandika ChadhaⓉ
Manchester A	2nd	Closing Government	View Ballot	Shudipto R. AhmedⒸ , Shivani Mishra , Nandika ChadhaⓉ
Exeter Will sell team name rights 4 Euros	3rd	Opening Opposition	View Ballot	Shudipto R. AhmedⒸ , Shivani Mishra , Nandika ChadhaⓉ
LSE Definitely going to EUDC trust us	1st	Closing Opposition	View Ballot	Shudipto R. AhmedⒸ , Shivani Mishra , Nandika ChadhaⓉ
Belgrade TBA	4th	Closing Opposition	View Ballot	Helena HeckeⒸ , Owen Goodacre
EUDU Debating&#x27;s coming Rome	3rd	Opening Opposition	View Ballot	Helena HeckeⒸ , Owen Goodacre
TCD Hist Law/pol on tour	1st	Closing Government	View Ballot	Helena HeckeⒸ , Owen Goodacre
Cambridge x Bates	2nd	Opening Government	View Ballot	Helena HeckeⒸ , Owen Goodacre
TCD Hist HS	2nd	Closing Opposition	View Ballot	Klaudia MaciejewskaⒸ , Dominik Jasiolek , Ilja FreibergⓉ
EUDU (the pu)f(fle and the) b(eanstalk)	1st	Opening Opposition	View Ballot	Klaudia MaciejewskaⒸ , Dominik Jasiolek , Ilja FreibergⓉ
Trincoll CS	3rd	Opening Government	View Ballot	Klaudia MaciejewskaⒸ , Dominik Jasiolek , Ilja FreibergⓉ
TCD Phil Every DART is a Train but not ever	4th	Closing Government	View Ballot	Klaudia MaciejewskaⒸ , Dominik Jasiolek , Ilja FreibergⓉ
NU S	2nd	Opening Government	View Ballot	Prince-Daniel TeyeⒸ , Guyberli van Thuijl
One and a half engineering	3rd	Closing Opposition	View Ballot	Prince-Daniel TeyeⒸ , Guyberli van Thuijl
THSDC A	4th	Closing Government	View Ballot	Prince-Daniel TeyeⒸ , Guyberli van Thuijl
Stop saying delta im bad at maths	1st	Opening Opposition	View Ballot	Prince-Daniel TeyeⒸ , Guyberli van Thuijl
Salva Veritate	4th	Closing Opposition	View Ballot	Theo DorfnerⒸ , Kojo O. Acheampong
#2024gradparty	1st	Closing Government	View Ballot	Theo DorfnerⒸ , Kojo O. Acheampong
Imperial A	2nd	Opening Opposition	View Ballot	Theo DorfnerⒸ , Kojo O. Acheampong
Henrietta Vanni	3rd	Opening Government	View Ballot	Theo DorfnerⒸ , Kojo O. Acheampong
CUDC Team Tractor	4th	Closing Opposition	View Ballot	Ellie MiddletonⒸ , Stefan Josipovic
Blanchard&#x27;s Angels	1st	Closing Government	View Ballot	Ellie MiddletonⒸ , Stefan Josipovic
Berlin Karlinikov	3rd	Opening Opposition	View Ballot	Ellie MiddletonⒸ , Stefan Josipovic
can&#x27;t live without the tea	2nd	Opening Government	View Ballot	Ellie MiddletonⒸ , Stefan Josipovic
Peace is a lie there is only Debat	1st	Closing Government	View Ballot	Fiachra NolanⒸ , Aleksandra Durbazeva
McGill Hide your wifey	3rd	Opening Government	View Ballot	Fiachra NolanⒸ , Aleksandra Durbazeva
CDS Girl Math Economists	2nd	Closing Opposition	View Ballot	Fiachra NolanⒸ , Aleksandra Durbazeva
-10000 aura	4th	Opening Opposition	View Ballot	Fiachra NolanⒸ , Aleksandra Durbazeva
GUU B	1st	Opening Opposition	View Ballot	Adel Mostaque AhmedⒸ , Ryna
Friendly Scorpions	4th	Closing Opposition	View Ballot	Adel Mostaque AhmedⒸ , Ryna
SL Entitled Brats	3rd	Closing Government	View Ballot	Adel Mostaque AhmedⒸ , Ryna
KNUST Heaven’s Obsession 🌩️	2nd	Opening Government	View Ballot	Adel Mostaque AhmedⒸ , Ryna


team	result	side	ballot	adjudicators
TCD Hist HS	2nd	Opening Government	View Ballot	Ellie MiddletonⒸ , Himan Nayak , Ilja FreibergⓉ
Aberystwyth A	3rd	Closing Opposition	View Ballot	Ellie MiddletonⒸ , Himan Nayak , Ilja FreibergⓉ
