
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
111=	Mary Larkin	Novice	McGill GL	74	73	72	74	81	374	74.80	3.19
111=	Hailey Demars		Stanford DR	73	77	74	73	77	374	74.80	1.83
111=	Larsson Wing		Miami LW	75	76	76	73	74	374	74.80	1.17
111=	Nikita Kleyner		Miami KR	71	74	76	74	79	374	74.80	2.64
111=	Hannah Chung	Novice	Cornell CL	77	77	72	71	77	374	74.80	2.71
111=	Himanshu Padnani		UMass 1	72	72	77	80	73	374	74.80	3.19
111=	Arul Kumar	Novice	Waterloo BK	75	72	73	78	76	374	74.80	2.14
111=	Aidan Scible		Middlebury MS	76	76	76	72	74	374	74.80	1.60
120=	Yihun Stith	Novice	Cornell SY	74	74	75	75	75	373	74.60	0.49
120=	Khaled Rajan	Novice	Queen&#x27;s RT	74	73	78	76	72	373	74.60	2.15
120=	Greg Kwok		EDS AK	74	74	75	76	74	373	74.60	0.80
120=	Chichi Sharma	Novice	Western JS	76	72	76	73	76	373	74.60	1.74
124=	Kelly Li	Novice	Cornell CL	76	75	73	71	77	372	74.40	2.15
124=	Jasmine Leung		EDS LZ	75	73	77	77	70	372	74.40	2.65
124=	Nicole Li		Western LZ	72	77	76	72	75	372	74.40	2.06
124=	Brian Conde Martinez		Middlebury AM	72	74	72	76	78	372	74.40	2.33
124=	Aria Saines	Novice	Middlebury SW	73	76	78	76	69	372	74.40	3.14
129=	Zuzanna Godzińska	Novice	Middlebury GW	74	77	75	72	73	371	74.20	1.72
129=	Issac Mays-Smith		Middlebury MS	75	74	76	71	75	371	74.20	1.72
131=	Hayden Strachan	Novice	Carleton SS	73	74	74	74	75	370	74.00	0.63
131=	Hannah Ditmars		UMass 1	71	74	77	79	69	370	74.00	3.69
131=	Xavier Voigt		Western TV	71	74	74	75	76	370	74.00	1.67
134=	Kyla Silva	Novice	Carleton SS	73	73	74	75	74	369	73.80	0.75
134=	Andrew Ludwin	Novice	Colgate LO	74	72	77	72	74	369	73.80	1.83
134=	Molly O’Brien	Novice	Colgate LO	73	72	76	73	75	369	73.80	1.47
134=	Leonardo Bonacci	Novice	HWS BM	74	75	73	74	73	369	73.80	0.75
134=	Hong Minh Le	Novice	Marianopolis FL	72	71	76	77	73	369	73.80	2.32
134=	Balraj Toor	Novice	Queen&#x27;s RT	73	74	76	76	70	369	73.80	2.23
134=	Speaker B		Swing 1	69	74	73	78	75	369	73.80	2.93
134=	Atiyk Ahmeed		Middlebury AM	72	74	72	74	77	369	73.80	1.83
142=	Speaker A		Swing 1	69	73	73	78	75	368	73.60	2.94
142=	Alexandra Agro	Novice	EDS AK	72	72	74	75	75	368	73.60	1.36
142=	Owen Lamont	Novice	EDS CL	75	76	69	72	76	368	73.60	2.73
145=	Redacted		—	76	75	75	75	66	367	73.40	3.72
145=	Aakash Anil	Novice	Hart House AS	72	73	79	67	76	367	73.40	4.03
147	Julien Fournier	Novice	Marianopolis FL	72	70	75	76	73	366	73.20	2.14
148=	Michelle Mangione	Novice	HWS BM	73	73	74	72	73	365	73.00	0.63
148=	Sara Cai	Novice	Hart House AS	73	72	78	67	75	365	73.00	3.63
150=	Nitin Alagu	Novice	Carleton AM	75	67	78	71	72	363	72.60	3.72
150=	Jasmine Goncalves	Novice	HWS BG	72	73	74	73	71	363	72.60	1.02
152	Maria Corcoran	Novice	EDS CL	74	75	67	72	74	362	72.40	2.87
153	Johnny Bewley	Novice	HWS BG	70	72	75	72	71	360	72.00	1.67
154	Eric Peng	Novice	EDS LP	72	75	72	70	70	359	71.80	1.83
