
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
26=	Aashna Parikh	EPL, Novice	timezone? time to sleep	78	84	77	78	80	397	79.40	2.50
26=	Emma Flanagan	EPL	UCD LawSoc Broken (A)nkles	78	78	79	82	80	397	79.40	1.50
26=	Aymaan Sheikh	EPL	Edinburgh Al(is)hba I know you’re crying rn	79	76	82	82	78	397	79.40	2.33
26=	Guy Wolf	ESL	Technion A	82	78	80	80	77	397	79.40	1.74
30	Bilal Najaf	ESL	Have at Thee!	79	79	79	81	78	396	79.20	0.98
31=	Wurdaan Kashif	EPL	Edinburgh Coconut lovers	80	77	79	80	79	395	79.00	1.10
31=	Russell Choy	EPL	timezone? time to sleep	78	83	77	78	79	395	79.00	2.10
31=	Matthew O’Donnell	EPL	UCD LawSoc Broken (A)nkles	78	77	79	81	80	395	79.00	1.41
34=	Muhammad Areeb Adil	ESL	Have at Thee!	79	79	79	80	77	394	78.80	0.98
34=	Hilary	EPL	TCD Phil One and a half prep comps before e	78	80	80	77	79	394	78.80	1.17
36=	Marina Kojic	ESL	Vienna A(mbulance)	78	78	79	81	77	393	78.60	1.36
36=	Adi Stiassnie	ESL	Tel Aviv University Tel Aviv A(ters gonna hate)	80	80	79	77	77	393	78.60	1.36
38=	Freddy Simonnet-Lefevre	EPL	(F)inancing (S)tock (L)everage usi	80	78	79	77	78	392	78.40	1.02
38=	Miya Turner	EPL	(F)inancing (S)tock (L)everage usi	79	78	80	77	78	392	78.40	1.02
38=	Esther Lüscher	EPL	UCL Everyone will feel it.	78	77	77	79	81	392	78.40	1.50
38=	Bogdan Kaludjerovic	ESL	A.lways C.losing G.overnment A	75	80	81	77	79	392	78.40	2.15
42=	Aleksandra Durbazeva	EPL	Vienna AT	77	76	77	80	81	391	78.20	1.94
42=	Liv Misztowt	EPL	girlie idk, get me a monster	77	77	77	82	78	391	78.20	1.94
42=	Nadav Barak	ESL	Technion A	80	76	79	81	75	391	78.20	2.32
45=	Tony Chen	EPL	1/2 finance bros	76	79	75	81	79	390	78.00	2.19
