
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
97=	Rob Fitzpatrick		UCD L&amp;H A	76	79	78	75	79	387	77.40	1.62
97=	Raluca Isabel Bleier	ESL, Novice	Sciences Po B	77	77	77	79	77	387	77.40	0.80
97=	Sajid Farook		Stanford CF	77	79	74	76	81	387	77.40	2.42
101=	Eli Pallrand		Cornell KP	77	77	75	80	77	386	77.20	1.60
101=	Kamila Kawczak		KCL C	75	79	77	78	77	386	77.20	1.33
101=	Shi Wen Yeo		Yale SY	80	78	75	77	76	386	77.20	1.72
101=	Nicholas Viegas		UBC VR	75	79	72	81	79	386	77.20	3.25
105=	Muhammad Ziyad Anwer		TCD Hist A	79	81	77	72	76	385	77.00	3.03
105=	Camila Gomez Laufer	ESL	EDS A	78	80	77	78	72	385	77.00	2.68
105=	Andrew Monteith		Bates NM	76	78	77	77	77	385	77.00	0.63
105=	Adam Banihani		Hart House A	81	76	79	72	77	385	77.00	3.03
105=	Christian Da Silva		UCL DZ	77	79	70	78	81	385	77.00	3.74
110=	Cameron Chacon		Yale CD	77	76	80	76	75	384	76.80	1.72
110=	David Asafu- Adjaye	Novice	Rutgers OA	76	78	76	75	79	384	76.80	1.47
110=	Claire Beamer	Novice	Stanford LB	77	79	80	71	77	384	76.80	3.12
113=	Abigel Manaye		Cornell OM	78	76	77	77	75	383	76.60	1.02
113=	Aniket Godbole	ESL	EDS A	77	81	76	79	70	383	76.60	3.72
113=	Emily Paulin		Princeton C	75	76	79	75	78	383	76.60	1.62
113=	Cian Delahunty		Edinburgh A	77	79	79	77	71	383	76.60	2.94
113=	Theodora Mocănașu	ESL	Manchester KM	79	74	78	75	77	383	76.60	1.85
113=	Brian Kam	ESL	Sheffield A	79	76	79	74	75	383	76.60	2.06
119=	Jack Jillings	Novice	St Andrews JO	76	76	74	77	79	382	76.40	1.62
119=	Johann Kok		UCT A	75	76	79	73	79	382	76.40	2.33
119=	Victor Tong	Novice	Sciences Po L	77	75	77	76	77	382	76.40	0.80
119=	Phil Chabaneix		Stanford CF	76	76	73	77	80	382	76.40	2.24
119=	Amy Chang*	Novice	Stanford CM	76	77	75	76	78	382	76.40	1.02
124=	Maia Decker		Yale CD	76	75	79	76	75	381	76.20	1.47
124=	Dragos Sassu	ESL	Bucharest B	74	75	77	77	78	381	76.20	1.47
124=	Kuhan Karttikeyn	ESL	Malaya	76	76	75	76	78	381	76.20	0.98
124=	Cameron Docherty		Nottingham NDU	75	77	77	78	74	381	76.20	1.47
124=	Khaled Messai	Novice	Stanford CM	75	76	75	76	79	381	76.20	1.47
129=	Tom Francis		TCD Hist A	80	79	77	69	75	380	76.00	3.90
129=	Maha Quadri	Novice	KCL QR	74	77	78	75	76	380	76.00	1.41
129=	Kate Pearey	Novice	Bristol HK	78	73	74	78	77	380	76.00	2.10
129=	Catherine Alicia Nathan	ESL	Malaya	74	77	74	76	79	380	76.00	1.90
129=	Anis Sufea	ESL	IIUM 2	74	77	75	75	79	380	76.00	1.79
134=	Livi McElrea		Queen&#x27;s B	74	77	72	76	80	379	75.80	2.71
134=	Nimai Koneru		Queen&#x27;s B	75	77	72	76	79	379	75.80	2.32
134=	Cam Miranda-Radbord*		Hart House B	79	76	77	72	75	379	75.80	2.32
134=	Daanish Sonawala		Imperial B	73	75	78	75	78	379	75.80	1.94
134=	Manav Dhaliwal	Novice	UCL DQ	72	76	79	74	78	379	75.80	2.56
139=	Josh Robinson	Novice	KCL QR	74	75	78	76	75	378	75.60	1.36
139=	Tosca Neumann	ESL, Novice	Bates NM	76	77	75	76	74	378	75.60	1.02
139=	Theodora Simion	ESL	Bucharest B	72	75	77	77	77	378	75.60	1.96
139=	Lisa Zhura	ESL	UCL DZ	79	78	67	78	76	378	75.60	4.41
143=	Loulou Mac Hale	Novice	TCD Hist C	78	80	78	66	75	377	75.40	4.96
143=	Emily Shi		Hart House B	78	75	76	70	78	377	75.40	2.94
143=	Hope Talbot	Novice	Bristol HK	77	73	74	77	76	377	75.40	1.62
143=	Frances Douglas Thomson	Novice	Edinburgh B	75	76	74	77	75	377	75.40	1.02
143=	Temitope Ogundara	Novice	Rutgers OA	75	76	75	73	78	377	75.40	1.62
143=	Alice Pryke		Nottingham NDU	74	75	78	78	72	377	75.40	2.33
149	Elia Al Hakim	ESL	IIUM 2	72	76	74	75	79	376	75.20	2.32
150=	Katie Workman		Cambridge WS	74	77	75	76	73	375	75.00	1.41
150=	Ange Qin	Novice	UCL DQ	71	76	78	74	76	375	75.00	2.37
150=	Szabolcs Veress	ESL, Novice	Sciences Po L	76	73	76	74	76	375	75.00	1.26
153=	Grace Chang	Novice	NYUAD B	75	72	78	72	77	374	74.80	2.48
153=	Tara Phillips		Edinburgh B	72	75	74	77	76	374	74.80	1.72
